,twitter_link,text,date
83,https://twitter.com/weeklyascii/status/1747170333197824057#m,XPENG AEROHTはCES 2024で陸・空どちらも走行できるプロペラ搭載EVのコンセプトモデル「eVTOL Flying Car」を展示した。 https://weekly.ascii.jp/elem/000/004/179/4179500/ #CES #VTOL #EV,"Jan 16, 2024 · 8:14 AM UTC"
84,https://twitter.com/MROBusiness/status/1747139447685075369#m,.@AirbusHeli has signed an agreement to acquire #Aerovel and its #Flexrotor unmanned aerial system. #Airbus #AirbusHelicopters #ISTAR #UAS #VTOL #unmannedaerialsystem #VSR700 #Defense #drones #surveillance #military #aerospace #innovation #maintain #SSA https://www.mrobusinesstoday.com/airbus-helicopters-strengthens-drones-business-portfolio-with-aerovel-takeover,"Jan 16, 2024 · 6:11 AM UTC"
85,https://twitter.com/Louis8547530855/status/1747122742519046585#m,Drone vtol fixed wing by Digital Eagle. Discover our popular products. #drone #vtol #uav #professional #unmanned #future #innovation #aerial #uavairvcraft,"Jan 16, 2024 · 5:04 AM UTC"
86,https://twitter.com/ahmedebeed555/status/1747006878696026229#m,Hilarious Reason My Videos Got Ton Views #Aviation #V22 #VTOL #Fly #AeroArduino ... https://youtu.be/1AvxyS9bABs?si=rgCrFNd1X7oPmpR7 via @YouTube,"Jan 15, 2024 · 9:24 PM UTC"
87,https://twitter.com/HeliInvestor/status/1746944442982883837#m,"@AirbusHeli is to acquire Aerovel and its #Flexrotor #UAM system. This is designed for ISTAR (intelligence, surveillance, target acquisition and reconnaissance) missions. The #VTOL will fly parapublic missions over sea and over land. https://tinyurl.com/y5fuam9s","Jan 15, 2024 · 5:16 PM UTC"
88,https://twitter.com/UnmannedSystem/status/1746938289750176163#m,"T-DRONES has released the VA23, an ultra-long endurance electric multipurpose VTOL UAV. Find out more: https://hubs.la/Q02gqXgJ0 #uav #drone #vtol #unmanned #unmannedsystems @BellaBi1125","Jan 15, 2024 · 4:51 PM UTC"
89,https://twitter.com/Grzegorz_Rossa/status/1746924086700208238#m,"Przez ten czas dokonał się postęp techniczny. #HOTOL są na wylocie, zastąpią je #VTOL.","Jan 15, 2024 · 3:55 PM UTC"
90,https://twitter.com/AMSCompositeC/status/1746896266632507540#m,Sirius Aviation AG Unveils World’s First #Hydrogen #VTOL Aircraft: Sirius Jet https://fuelcellsworks.com/news/sirius-aviation-ag-unveils-worlds-first-hydrogen-vtol-aircraft-sirius-jet/?utm_source=feedly&utm_medium=rss&utm_campaign=sirius-aviation-ag-unveils-worlds-first-hydrogen-vtol-aircraft-sirius-jet @fuelcellsworks @AviationSirius #SustainableAviation #aviation,"Jan 15, 2024 · 2:05 PM UTC"
91,https://twitter.com/Autosdeprimera/status/1746896161003233673#m,"Los usos de los autos voladores VTOL, son variados. Comprende su operación como taxis para el transporte de personas, hasta el envío de mercancías. Toda la información aquí: https://autosdeprimera.com/autos-voladores-un-mercado-a-punto-de-despegar/ #VTOL #autosvoladores #tecnologia #electricos #hibridos","Jan 15, 2024 · 2:04 PM UTC"
92,https://twitter.com/AirbusHeli/status/1746883419282313698#m,"#Flexrotor, a small tactical unmanned aerial system designed for intelligence, surveillance, target acquisition and reconnaissance (ISTAR) missions at sea and over land, will be joining the Airbus family. #VTOL","Jan 15, 2024 · 1:13 PM UTC"
93,https://twitter.com/motogodzinaPL/status/1746865653225595285#m,Pierwsza powietrzna taksówka Vtol trafiła do klienta prywatnego w Azji. O projekcie przeczytacie na https://vist.ly/vhyi #vtol #mth #technoryzacja #motogodzina Więcej o Vtol poczytacie na motogodzina.pl,"Jan 15, 2024 · 12:03 PM UTC"
94,https://twitter.com/Airkule/status/1746863533021704546#m,"Sirius Jet, hidrojenle çalışan dünyanın ilk VTOL'ü oldu... https://www.airkule.com/haber/HIDROJENLE-CALISAN-ILK-VTOL-/42172 #SiriusJet #hidrojen #VTOL #jet","Jan 15, 2024 · 11:54 AM UTC"
95,https://twitter.com/RobbReportUK/status/1746860278913073526#m,The first hydrogen-powered VTOL aircraft could hit the skies next year https://robbreport.co.uk/motors/aviation/the-first-hydrogen-powered-vtol-aircraft-could-hit-the-skies-next-year-1234709599/ #VTOL #aircraft #aviation #SiriusAviation #planes #sustainability #eco,"Jan 15, 2024 · 11:42 AM UTC"
96,https://twitter.com/motogodzinaPL/status/1746834751388877300#m,Kolejny podniebny Vtol przechodzi testy - tym razem dla Armii USA. Poznaj Air One eVTOL oraz jego potencjalne zastosowania. Cały artykuł https://vist.ly/vhde #vtol #motogodzina #mth #technoryzacja,"Jan 15, 2024 · 10:00 AM UTC"
97,https://twitter.com/MMCUAV/status/1746732326363766920#m,📌Check this out!!! 🐯Griflion M8 VTOL Fixed Wing Drone! · Lightweight · 1-minute assembly · Modular components · Independent drawer-style payload chamber · Quick camera replacement ... https://youtu.be/tPMIZ9ygRlc?si=6ibhLDS5Hwc84Ios #MMCUAV #china #drone #uav #vtol #surveying #dronephotography #tech,"Jan 15, 2024 · 3:13 AM UTC"
98,https://twitter.com/AlexWitzleben/status/1746585885464732008#m,"Près de 2 000 km d’autonomie pour le premier VTOL au monde à #hydrogène Ce #VTOL peut atteindre la vitesse de 600 km/h. Il promet zéro émission carbone, et le tout avec un bruit extrêmement réduit : 60 Décibels seulement https://www.science-et-vie.com/technos-et-futur/pres-de-2-000-km-dautonomie-pour-le-premier-vtol-au-monde-a-hydrogene-123104.html #aviation #airtravel #EUGreenDeal","Jan 14, 2024 · 5:31 PM UTC"
99,https://twitter.com/nijagun/status/1746556531922043202#m,· #DELTA II; #Fixed-wing #VTOL #UAV; designed for #long-range #surveillance and #high-endurance #missions. · https://sites.google.com/view/aapl-hupl/delta-ii?authuser=0,"Jan 14, 2024 · 3:35 PM UTC"
100,https://twitter.com/kojirou_maru/status/1746376712785649945#m,ごちゃごちゃぬかすんじゃねぇよ。 MaticとCloud両方もってんだよ、意味ねぇじゃんかｗ #Pix4Dcloud #VTOL,"Jan 14, 2024 · 3:40 AM UTC"
101,https://twitter.com/NYiconoclast/status/1746211451021234410#m,"Another CES, another year closer to flying cars? Supernal, Hyundai's air mobility offshoot, revealed its S-A2 passenger electric vertical takeoff and landing aircraft: https://www.wired.com/story/supernal-sa2-passenger-evtol by @jeremywired via @WIRED #eVTOL #VTOL #FlyingCars #CES2024 #Innovation #Technology","Jan 13, 2024 · 4:43 PM UTC"
102,https://twitter.com/mikeshouts/status/1746138332181242125#m,.@Supernal_aero S-A2 eVTOL Product Concept Is Hyundai’s Answer To Short-Range Air Mobility #Hyundai #VTOL #CES2024 https://mikeshouts.com/supernal-s-a2-evtol-product-concept/ via @mikeshouts,"Jan 13, 2024 · 11:53 AM UTC"
103,https://twitter.com/DroneHelpline/status/1746115258606112966#m,AARAV ENX6MC-2 drone owned by @VTOL_AVIATION is now officially #dgca TYPE CERTIFIED. Congratulations to the team !!! 👏 👏 Another feather is added to the hat in the #droneindustry with this achievement. #vtol #drones #makeinindia #dronetechnology #droneservices #civilaviation,"Jan 13, 2024 · 10:21 AM UTC"
104,https://twitter.com/DroneHelpline/status/1746072186358759780#m,@DronesTsaw Achieves Milestone in Healthcare Logistics: AD350 Covers 26.7 km in Just 17 Minutes delivering a placenta from Dr. TMA Pai Hospital to Kasturba Medical College. #dronetechnology #startup #makeinindia #logisticssolutions #droneinnovation #dronedelivery #vtol #drones,"Jan 13, 2024 · 7:30 AM UTC"
105,https://twitter.com/infoTEXAL/status/1745994356346229156#m,世界初の水素駆動VTOL「Sirius Jet」が登場 | TEXAL #エネルギー #水素 #VTOL #SiriusAviation #SiriusJet https://texal.jp/2024/01/13/the-worlds-first-hydrogen-powered-vtol-sirius-jet/,"Jan 13, 2024 · 2:21 AM UTC"
106,https://twitter.com/GlobalGreenGame/status/1745916251271057793#m,World's First #Hydrogen-Powered #VTOL Jet Has BMW DNA and It Seems Like a Waste of Tech https://www.autoevolution.com/news/world-s-first-hydrogen-powered-vtol-jet-has-bmw-dna-and-it-seems-like-a-waste-of-tech-227513.html #HyFri,"Jan 12, 2024 · 9:10 PM UTC"
107,https://twitter.com/designboom/status/1745839301516992934#m,"co-designed by @BMWDesignworks, sirius aviation’s #hydrogen-powered #VTOL aircraft is set to fly as both business and regional commercial jets ✈️ https://www.designboom.com/technology/sirius-aviation-jet-bmw-designworks-hydrogen-vtol-aircraft-sauber-group-01-12-2024/","Jan 12, 2024 · 4:05 PM UTC"
108,https://twitter.com/AvSourceNews/status/1745792753567482014#m,#NEWS | Swiss aviation start-up Sirius Aviation AG has unveiled its revolutionary Sirius Jet – the world's first hydrogen-powered VTOL aircraft. Read more at AviationSource! https://aviationsourcenews.com/general-aviation/sirius-aviation-unveils-worlds-first-hydrogen-vtol-jet/ #SiriusAviation #VTOL #SiriusJet #AvGeek,"Jan 12, 2024 · 1:00 PM UTC"
109,https://twitter.com/frankyzapata/status/1745762679678001585#m,"#AirScooter is a #hybrid aircraft powered by both electric and thermal propulsion. ✈️ 💫 Designed for the general public, it features electric flight controls that make it easy to handle for everyone after a short training. ⚡ #VTOL #innovation","Jan 12, 2024 · 11:00 AM UTC"
110,https://twitter.com/BellaBi1125/status/1745729995534659943#m,"T-DRONES VTOL VA23 first flight display, invite you to enjoy. For more information please check out the only official store of T-DRONES: https://www.t-drones.com/product/VA23.html #VTOL #VA23 #drone #UAV #aircraft #newproduct #endurance #flight #RPAS","Jan 12, 2024 · 8:50 AM UTC"
111,https://twitter.com/DroneHelpline/status/1745707525176234292#m,"Transforming the Healthcare sector with drones, quick delivery using drones. @TechEagle_IN introduced medicine and healthcare delivery service with 𝐕𝐞𝐫𝐭𝐢𝐩𝐥𝐚𝐧𝐞 𝐗3 from @aiimsrishi 𝐭𝐨 𝐇𝐢𝐧𝐝𝐨𝐥𝐚𝐤𝐡𝐚𝐚𝐥 𝐏𝐇𝐂 in 30 minutes only. #vtol #drones #droneservices","Jan 12, 2024 · 7:21 AM UTC"
112,https://twitter.com/Louis8547530855/status/1745673100916928812#m,drone fixed wing ? see our product https://www.digitaleagle-uav.com/home #drones #droneindustry #dronetechnology #droneinnovation #DroneDelivery #dronesurveying #DroneTech #dronemapping #DroneInspection #UAV #innovations #aerial #aerialsurvey #professional #VTOL #fixedwing #protection #patrol,"Jan 12, 2024 · 5:04 AM UTC"
113,https://twitter.com/Aerospace_MDPI/status/1745641342192243138#m,🛫 Aerospace MDPI New Paper 📜 Multi-Phase Vertical Take-Off and Landing Trajectory Optimization with Feasible Initial Guesses 👉 https://www.mdpi.com/2226-4310/11/1/39 #multiphase #trajectoryoptimization #VTOL #incrementalnonlineardynamicinversion,"Jan 12, 2024 · 2:58 AM UTC"
114,https://twitter.com/segundoatdell/status/1745491263825051809#m,The flying taxi from @Supernal_aero has been unveiled! ... Can't wait to see #IRL! 👀 📽️ @markets #VTOL #SmartCities #CES2024 #CES24 #CES @CurieuxExplorer @PawlowskiMario @mvollmer1 @gvalan @ipfconline1 @LaurentAlaus @Shi4Tech @Fisher85M @kalydeoo @Ym78200 @Nicochan33,"Jan 11, 2024 · 5:02 PM UTC"
115,https://twitter.com/AcGcKarbon/status/1745476559010464003#m,"Sonuç olarak: Her kim ki elektrikli uçan araba yaptık veya yapıyoruz diyor ise ona inanmayın. Ya hesap bilmiyorlar, ya da dolandırıyorlar, ya da siyasi gösterilerde bulunuyorlar #VentureCapital sizler özellikle dikkat edin, TOKATLANMAYIN #VTOL ✔️💯 #eVTOL ❌🚮","Jan 11, 2024 · 4:03 PM UTC"
116,https://twitter.com/AcGcKarbon/status/1745470203805225328#m,"#eVTOL denilen, halk arasında elektrikli uçan araba olarak tanıtılan araçların neden uçamıyacağını sürekli anlatıyorum. Eğer J kolonunu incelerseniz ne dediğimi anlarsınız Bu uğurda yüzlerce milyar dolar harcandı, melek yatırımcılar sömürüldü Büyük uyanış gürültülü olacak #VTOL✔️","Jan 11, 2024 · 3:38 PM UTC"
117,https://twitter.com/fuelcellsworks/status/1745459794855743599#m,Sirius Aviation AG Unveils World’s First Hydrogen VTOL Aircraft: Sirius Jet-#hydrogen-powered #VTOL aircraft; crafted & designed in collaboration with BMW’s Designworks & Sauber Group-#HydrogenNow #H2 #HydrogenNow #FuelCells https://tinyurl.com/fwzfzsup,"Jan 11, 2024 · 2:56 PM UTC"
118,https://twitter.com/kojirou_maru/status/1745393621837463923#m,とりあえず依頼を受けた分の作業が完了したので、明日帰路につくか。 #R6能登半島地震 #VTOL,"Jan 11, 2024 · 10:34 AM UTC"
119,https://twitter.com/AvSourceNews/status/1745385062567379381#m,#NEWS | Odys Aviation has partnered with Middle East logistics specialist Aramex to develop hybrid-electric VTOL cargo operations in the UAE and Oman. Read more at AviationSource! https://aviationsourcenews.com/general-aviation/odys-aviation-and-aramex-to-develop-cargo-operations-in-uae-and-oman/ #OdyaAviation #VTOL #aircargo #UAE #Oman #AvGeek,"Jan 11, 2024 · 10:00 AM UTC"
120,https://twitter.com/Reporte_Indigo/status/1745260487720276342#m,"🔵 #IndigoTrends | XPENG AEROHT, la empresa de automóviles voladores más grande de Asia, anunció que su revolucionario coche volador tendrá su preventa en 2024 y que los primeros modelos se entregarán hasta 2025 #ces2024 #xpeng #vtol","Jan 11, 2024 · 1:45 AM UTC"
121,https://twitter.com/Designer_3dn/status/1745174229937524896#m,Military #lowpoly #Vehicle on link https://skfb.ly/6zrUs via @Sketchfab @IndieAoba @GameDev_RT #3DModel #helicopter #gamedev #gamedevelopment #gamedesign #Aircraft #3dmodeling #indiedev #Transportation #aircrafts #vtol #3D #3DCG #Military #vehicle #blender #b3d,"Jan 10, 2024 · 8:02 PM UTC"
122,https://twitter.com/stockerblog/status/1745173763724079446#m,"Top Flying Car Companies https://wstnn.com/is-it-possible-to-invest-in-flying-car-companies/… $ACHR, $EH, $EVEX, #flyingcar, $GELYY, $JOBY, $MLER, $TM, #VTOL, $XPEV #automobilenews #automobile","Jan 10, 2024 · 8:00 PM UTC"
123,https://twitter.com/pterodynamics/status/1745037781372637272#m,#pterodynamics #vtol #transwing #pov https://pterodynamics.com/what-i-learned-from-flying-the-transwing-uas-from-the-deck-of-the-usns-burlington/,"Jan 10, 2024 · 11:00 AM UTC"
124,https://twitter.com/BerkeleyITS/status/1744847789404967257#m,"Alum Vishwanath Bulusu w/ poster (w/ @Cal_Engineer @BerkeleyCee PhD student Emin Burak Onat, Profs Mark Hansen, Raja Sengupta and ITS Berkeley Senior Fellow Banavar Sridhar) on Evaluating #VTOL Network Performance & Fleet Dynamics thru Simulation-Based Analysis #TRBAM @NASEMTRB","Jan 9, 2024 · 10:25 PM UTC"
125,https://twitter.com/Designer_3dn/status/1744784733198819361#m,Bell Agusta BA-609 N609AG #3DModel 50%OFF on link https://cgtrader.com/products/bell-agusta-ba-609-n609ag-verticopter @3drenderbot #flying #flyingtaxi #3dmodeling #Transportation #gamedev #aircraft #lowpoly #indiedev #3DCG #Vehicle #b3d #CGI #3dcgi #gamedesign #3dmodels #3D #CGI #Airplane #vtol #vehicles,"Jan 9, 2024 · 6:14 PM UTC"
126,https://twitter.com/ThatsITLA/status/1744766817560887509#m,The Helix by @pivotalaero1 is a personal VTOL vehicle that needs no pilot license. Preorders available now. @PepcomEvents @CES #helix #vtol #pivotalaero #Pepcom #CES #CES2024,"Jan 9, 2024 · 5:03 PM UTC"
127,https://twitter.com/Grzegorz_Rossa/status/1744751576374215157#m,Mementem dla #CPK jest #VTOL.,"Jan 9, 2024 · 4:02 PM UTC"
128,https://twitter.com/BellaBi1125/status/1744651697736093799#m,Costs only $100! Would you like to get a $100 6S 27ah Li-ion battery? Join us at the only official mall of T-DRONES! Website：t-drones.com #drone #VTOL #UAV #flight #battery #discounts,"Jan 9, 2024 · 9:25 AM UTC"
129,https://twitter.com/EllieTopotek/status/1744608046343667938#m,"Our KHT30B also has AI tracking model, it comes with an external tracking module on the top of the control box WhatsApp: +86 13858839347 Mail: [email protected] #ircamera #infraredcamera #eocamera #drone #topotek #rgbcamera #uavs #drones #VTOL #lrf #laserrangefinder #dronepayload","Jan 9, 2024 · 6:32 AM UTC"
130,https://twitter.com/CathyHe14283831/status/1744565641330458831#m,"FALCON propellers for VTOL,including propellers for Multirotor and Pusher propellers.The propeller has the characteristics of low flight resistance,payload,stong wind resistance and long endurance. #vtol #drone #uav #motor #engine #multirotor #flight #payload #propeller #factory","Jan 9, 2024 · 3:43 AM UTC"
131,https://twitter.com/AcGcKarbon/status/1744417425288835242#m,"#eTYOL yani elektrikli uçan araba sektörünün ""önde gelen"" markaları finanssl kriz yaşıyormuş🤔 Melek yatırımcılardan, borsadan yüz milyonlar, hatta milyar dolarlar topladılar; ortada ne var? #VTOL ✔️ #eVTOL ✖️✖️ ➕👇👇 https://bnnbreaking.com/world/germany/volocopter-and-lilium-grapple-with-financial-crunch-amid-regulatory-hurdles/","Jan 8, 2024 · 5:54 PM UTC"
132,https://twitter.com/Grzegorz_Rossa/status/1744344197614719424#m,"Niech zaorze #VTOL, największego przeciwnika #CPK.","Jan 8, 2024 · 1:03 PM UTC"
133,https://twitter.com/InvoStation/status/1744126421256245441#m,Stop by and say hi at Booth 505 #evtol #vtol,"Jan 7, 2024 · 10:38 PM UTC"
134,https://twitter.com/InvoStation/status/1744125859450282177#m,Come meet us at the Transformative Vertical Flight @VTOLsociety #vtol #evtol,"Jan 7, 2024 · 10:36 PM UTC"
